body_abs,body_att,body_def,body_land,clinch_abs,clinch_att,clinch_def,clinch_land,date,decision_method,distance_abs,distance_att,distance_def,distance_land,fight_duration_lastrnd,fight_duration_lastrnd_time,fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,fighter_id,fighter_name,fighter_status,ground_abs,ground_att,ground_def,ground_land,head_abs,head_att,head_def,head_land,kd,leg_abs,leg_att,leg_def,leg_land,location,n_pass,n_rev,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,td_abs,td_att,td_def,td_land,time_format,total_str_abs,total_str_att,total_str_def,total_str_land,weight_class,winner
"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","March 03, 2007",Submission,"[0, 1]","[1, 1]","[1, 0]","[1, 0]",1,1:34,85e130a7c48f25f6,Jamie Varner,a54fc2d6fc224dc3,Jason Gilliam,91720876db0ee468,"a54fc2d6fc224dc3,91720876db0ee468","Jamie Varner,Jason Gilliam","W,L","[0, 6]","[12, 0]","[0, 6]","[6, 0]","[0, 6]","[12, 2]","[2, 6]","[6, 0]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","Columbus, Ohio, USA","[0, 0]","[80, 0]","[2, 0]","[0, 7]","[13, 2]","[2, 6]","[7, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]",3 Rnd (5-5-5),"[1, 10]","[16, 3]","[2, 6]","[10, 1]",Lightweight Bout,Jamie Varner
"[2, 1]","[1, 2]","[0, 0]","[1, 2]","[0, 0]","[0, 3]","[3, 0]","[0, 0]","January 25, 2007",Decision - Unanimous,"[4, 2]","[20, 49]","[45, 18]","[2, 4]",3,5:00,830e59a396dddec3,Jake O'Brien,20bcc9966affb19c,Heath Herring,7450525c7ba032a0,"20bcc9966affb19c,7450525c7ba032a0","Jake O'Brien,Heath Herring","W,L","[7, 11]","[21, 9]","[2, 10]","[11, 7]","[9, 12]","[40, 59]","[50, 28]","[12, 9]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Hollywood, Florida, USA","[2, 0]","[598, 41]","[1, 1]","[11, 13]","[41, 61]","[50, 28]","[13, 11]","[1, 6]","[8, 1]","[0, 2]","[6, 1]",3 Rnd (5-5-5),"[32, 46]","[76, 83]","[51, 30]","[46, 32]",Heavyweight Bout,Jake O'Brien
"[4, 1]","[1, 9]","[5, 0]","[1, 4]","[1, 0]","[0, 2]","[1, 0]","[0, 1]","March 03, 2007",Decision - Unanimous,"[10, 6]","[25, 39]","[29, 19]","[6, 10]",3,5:00,808d47f905e84e7e,Gleison Tibau,75e5fec9f72910ef,Jason Dent,fa8b9e6b0c2269f8,"75e5fec9f72910ef,fa8b9e6b0c2269f8","Gleison Tibau,Jason Dent","W,L","[1, 30]","[58, 1]","[0, 28]","[30, 1]","[4, 33]","[79, 27]","[23, 46]","[33, 4]","[0, 0]","[4, 2]","[3, 6]","[2, 1]","[2, 4]","Columbus, Ohio, USA","[0, 0]","[744, 0]","[1, 0]","[12, 36]","[83, 42]","[30, 47]","[36, 12]","[0, 5]","[6, 0]","[0, 1]","[5, 0]",3 Rnd (5-5-5),"[116, 112]","[174, 151]","[35, 62]","[112, 116]",Lightweight Bout,Gleison Tibau
"[3, 7]","[10, 4]","[1, 3]","[7, 3]","[10, 6]","[10, 12]","[2, 4]","[6, 10]","March 03, 2007",Submission,"[4, 6]","[17, 13]","[9, 11]","[6, 4]",2,3:05,94df6c8cd2256f54,Jon Fitch,6f018c039b4d5d80,Luigi Fioravanti,9583662df31d943f,"6f018c039b4d5d80,9583662df31d943f","Jon Fitch,Luigi Fioravanti","W,L","[0, 7]","[15, 0]","[0, 8]","[7, 0]","[3, 7]","[25, 13]","[10, 18]","[7, 3]","[0, 0]","[8, 5]","[7, 8]","[0, 2]","[5, 8]","Columbus, Ohio, USA","[0, 0]","[261, 37]","[2, 0]","[14, 19]","[42, 25]","[11, 23]","[19, 14]","[0, 2]","[7, 0]","[0, 5]","[2, 0]",3 Rnd (5-5-5),"[21, 69]","[93, 32]","[11, 24]","[69, 21]",Welterweight Bout,Jon Fitch
"[1, 1]","[2, 2]","[1, 1]","[1, 1]","[1, 4]","[5, 3]","[2, 1]","[4, 1]","March 03, 2007",KO/TKO,"[10, 10]","[25, 29]","[19, 15]","[10, 10]",1,4:00,8afc674a60abab61,Matt Hamill,98b80a717b9bda17,Rex Holman,b5ea750025697880,"98b80a717b9bda17,b5ea750025697880","Matt Hamill,Rex Holman","W,L","[0, 15]","[19, 0]","[0, 4]","[15, 0]","[3, 28]","[47, 20]","[17, 19]","[28, 3]","[0, 0]","[7, 0]","[0, 10]","[3, 0]","[0, 7]","Columbus, Ohio, USA","[0, 0]","[57, 0]","[0, 0]","[11, 29]","[49, 32]","[21, 20]","[29, 11]","[0, 0]","[1, 4]","[4, 1]","[0, 0]",3 Rnd (5-5-5),"[15, 45]","[68, 36]","[21, 23]","[45, 15]",Light Heavyweight Bout,Matt Hamill
"[1, 3]","[3, 6]","[5, 0]","[3, 1]","[2, 8]","[11, 8]","[6, 3]","[8, 2]","March 03, 2007",KO/TKO,"[2, 3]","[3, 11]","[9, 0]","[3, 2]",2,3:36,8ca1bb1b2517f2e5,Jason Lambert,5be86bb2f78fef2f,Renato Sobral,d468288756ae3982,"5be86bb2f78fef2f,d468288756ae3982","Jason Lambert,Renato Sobral","W,L","[1, 8]","[16, 3]","[2, 8]","[8, 1]","[4, 15]","[26, 15]","[11, 11]","[15, 4]","[2, 0]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","Columbus, Ohio, USA","[0, 0]","[191, 237]","[0, 1]","[5, 19]","[30, 22]","[17, 11]","[19, 5]","[1, 2]","[2, 1]","[0, 0]","[2, 1]",3 Rnd (5-5-5),"[23, 64]","[85, 41]","[18, 21]","[64, 23]",Light Heavyweight Bout,Jason Lambert
"[4, 2]","[2, 5]","[1, 0]","[2, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","March 03, 2007",Decision - Unanimous,"[1, 0]","[0, 9]","[8, 0]","[0, 1]",3,5:00,204932945d332406,Matt Hughes,621a6c59f88a44fe,Chris Lytle,91acd6910b802a9e,"621a6c59f88a44fe,91acd6910b802a9e","Matt Hughes,Chris Lytle","W,L","[4, 13]","[21, 7]","[3, 8]","[13, 4]","[1, 11]","[19, 11]","[10, 8]","[11, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Columbus, Ohio, USA","[1, 1]","[789, 45]","[3, 3]","[5, 13]","[21, 16]","[11, 8]","[13, 5]","[0, 2]","[3, 0]","[0, 1]","[2, 0]",3 Rnd (5-5-5),"[44, 60]","[68, 55]","[11, 8]","[60, 44]",Welterweight Bout,Matt Hughes
"[3, 3]","[4, 3]","[0, 1]","[3, 3]","[11, 9]","[11, 12]","[1, 2]","[9, 11]","March 03, 2007",KO/TKO,"[4, 10]","[24, 14]","[10, 14]","[10, 4]",2,5:00,3404f9095676a556,Rich Franklin,d897897060f10a3a,Jason MacDonald,2be6596a9db33bf5,"d897897060f10a3a,2be6596a9db33bf5","Rich Franklin,Jason MacDonald","W,L","[1, 30]","[54, 1]","[0, 24]","[30, 1]","[0, 44]","[83, 11]","[11, 39]","[44, 0]","[0, 0]","[13, 2]","[2, 13]","[0, 0]","[2, 13]","Columbus, Ohio, USA","[1, 0]","[295, 117]","[0, 0]","[16, 49]","[89, 27]","[11, 40]","[49, 16]","[1, 1]","[1, 11]","[10, 0]","[1, 1]",3 Rnd (5-5-5),"[27, 63]","[103, 38]","[11, 40]","[63, 27]",Middleweight Bout,Rich Franklin
"[0, 6]","[9, 1]","[1, 3]","[6, 0]","[1, 2]","[6, 4]","[3, 4]","[2, 1]","March 03, 2007",Submission,"[11, 9]","[21, 24]","[13, 12]","[9, 11]",1,4:06,0653b6227894cfd7,Martin Kampmann,8b69839f3555a67b,Drew McFedries,1fd4fbdcc67de844,"8b69839f3555a67b,1fd4fbdcc67de844","Martin Kampmann,Drew McFedries","W,L","[4, 4]","[5, 5]","[1, 1]","[4, 4]","[16, 9]","[23, 32]","[16, 14]","[9, 16]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Columbus, Ohio, USA","[0, 0]","[122, 11]","[1, 0]","[16, 15]","[32, 33]","[17, 17]","[15, 16]","[0, 1]","[1, 0]","[0, 0]","[1, 0]",3 Rnd (5-5-5),"[17, 30]","[48, 34]","[17, 18]","[30, 17]",Middleweight Bout,Martin Kampmann
"[3, 13]","[16, 4]","[1, 3]","[13, 3]","[5, 2]","[2, 9]","[4, 0]","[2, 5]","March 03, 2007",Decision - Unanimous,"[15, 40]","[90, 92]","[77, 50]","[40, 15]",5,5:00,7401d0f8ededa102,Randy Couture,0aa92558424ced9e,Tim Sylvia,2a542ee8a8b83559,"0aa92558424ced9e,2a542ee8a8b83559","Randy Couture,Tim Sylvia","W,L","[5, 31]","[46, 5]","[0, 15]","[31, 5]","[22, 57]","[119, 102]","[80, 62]","[57, 22]","[1, 0]","[0, 3]","[3, 0]","[0, 0]","[3, 0]","Columbus, Ohio, USA","[0, 0]","[951, 45]","[0, 0]","[25, 73]","[138, 106]","[81, 65]","[73, 25]","[0, 7]","[10, 0]","[0, 3]","[7, 0]",5 Rnd (5-5-5-5-5),"[39, 138]","[205, 123]","[84, 67]","[138, 39]",UFC Heavyweight Title Bout,Randy Couture
"[2, 5]","[5, 2]","[0, 0]","[5, 2]","[0, 7]","[10, 1]","[1, 3]","[7, 0]","December 13, 2006",KO/TKO,"[8, 14]","[35, 41]","[33, 21]","[14, 8]",1,4:44,e52eae4ea46c6010,Luigi Fioravanti,9583662df31d943f,Dave Menne,275cafc9de131c83,"9583662df31d943f,275cafc9de131c83","Luigi Fioravanti,Dave Menne","W,L","[0, 2]","[5, 0]","[0, 3]","[2, 0]","[2, 14]","[40, 30]","[28, 26]","[14, 2]","[1, 0]","[4, 4]","[5, 10]","[6, 1]","[4, 4]","San Diego, California, USA","[0, 0]","[33, 0]","[0, 2]","[8, 23]","[50, 42]","[34, 27]","[23, 8]","[0, 1]","[1, 2]","[2, 0]","[1, 0]",3 Rnd (5-5-5),"[8, 31]","[59, 42]","[34, 28]","[31, 8]",Welterweight Bout,Luigi Fioravanti
"[1, 1]","[2, 3]","[2, 1]","[1, 1]","[1, 5]","[5, 2]","[1, 0]","[5, 1]","December 13, 2006",KO/TKO,"[12, 14]","[50, 54]","[42, 36]","[14, 12]",3,2:45,77a8a6e2c3a09d19,Alan Belcher,4130a743d9d22163,Jorge Santiago,f8dc544e7077d014,"4130a743d9d22163,f8dc544e7077d014","Alan Belcher,Jorge Santiago","W,L","[1, 10]","[21, 3]","[2, 11]","[10, 1]","[11, 11]","[54, 53]","[42, 43]","[11, 11]","[1, 0]","[2, 17]","[20, 3]","[1, 3]","[17, 2]","San Diego, California, USA","[0, 1]","[259, 145]","[2, 3]","[14, 29]","[76, 59]","[45, 47]","[29, 14]","[0, 1]","[2, 3]","[3, 1]","[1, 0]",3 Rnd (5-5-5),"[24, 71]","[122, 69]","[45, 51]","[71, 24]",Middleweight Bout,Alan Belcher
"[8, 9]","[15, 13]","[5, 6]","[9, 8]","[8, 7]","[13, 17]","[9, 6]","[7, 8]","December 13, 2006",Decision - Split,"[53, 36]","[118, 183]","[130, 82]","[36, 53]",3,5:00,4faa30eab9089d71,David Heath,4f95f74620a6b7a4,Victor Valimaki,663b76da637402c3,"4f95f74620a6b7a4,663b76da637402c3","David Heath,Victor Valimaki","W,L","[5, 1]","[1, 9]","[4, 0]","[1, 5]","[46, 24]","[103, 181]","[135, 79]","[24, 46]","[0, 0]","[12, 11]","[14, 15]","[3, 3]","[11, 12]","San Diego, California, USA","[0, 0]","[5, 59]","[0, 0]","[66, 44]","[132, 209]","[143, 88]","[44, 66]","[1, 0]","[0, 3]","[2, 0]","[0, 1]",3 Rnd (5-5-5),"[83, 48]","[136, 226]","[143, 88]","[48, 83]",Light Heavyweight Bout,David Heath
"[3, 7]","[10, 6]","[3, 3]","[7, 3]","[2, 9]","[12, 5]","[3, 3]","[9, 2]","December 13, 2006",Decision - Unanimous,"[22, 44]","[93, 72]","[50, 49]","[44, 22]",3,5:00,a5155aef1093048b,Marcus Davis,b7d524c77c27389b,Shonie Carter,7b6e40a73b567072,"b7d524c77c27389b,7b6e40a73b567072","Marcus Davis,Shonie Carter","W,L","[3, 1]","[1, 9]","[6, 0]","[1, 3]","[9, 38]","[86, 63]","[54, 48]","[38, 9]","[1, 0]","[15, 9]","[10, 17]","[2, 1]","[9, 15]","San Diego, California, USA","[0, 1]","[170, 92]","[2, 0]","[27, 54]","[106, 86]","[59, 52]","[54, 27]","[0, 1]","[2, 0]","[0, 1]","[1, 0]",3 Rnd (5-5-5),"[39, 69]","[122, 102]","[63, 53]","[69, 39]",Welterweight Bout,Marcus Davis
"[11, 1]","[1, 13]","[2, 0]","[1, 11]","[9, 10]","[27, 17]","[8, 17]","[10, 9]","December 13, 2006",Decision - Unanimous,"[27, 33]","[96, 91]","[64, 63]","[33, 27]",3,5:00,844fc95da48937b3,Karo Parisyan,349aaa3da11eb587,Drew Fickett,d814f5192e58fb2f,"349aaa3da11eb587,d814f5192e58fb2f","Karo Parisyan,Drew Fickett","W,L","[11, 13]","[24, 20]","[9, 11]","[13, 11]","[21, 55]","[146, 92]","[71, 91]","[55, 21]","[0, 0]","[15, 0]","[0, 23]","[8, 0]","[0, 15]","San Diego, California, USA","[0, 0]","[285, 72]","[0, 0]","[47, 56]","[147, 128]","[81, 91]","[56, 47]","[1, 3]","[4, 7]","[6, 1]","[3, 1]",3 Rnd (5-5-5),"[63, 101]","[196, 145]","[82, 95]","[101, 63]",Welterweight Bout,Karo Parisyan
"[1, 1]","[1, 2]","[1, 0]","[1, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","December 13, 2006",Decision - Unanimous,"[18, 3]","[20, 54]","[36, 17]","[3, 18]",3,5:00,0d2314d23dee3796,Josh Koscheck,dd37fd509af89f15,Jeff Joslin,388abbf8832b5adf,"dd37fd509af89f15,388abbf8832b5adf","Josh Koscheck,Jeff Joslin","W,L","[0, 11]","[24, 0]","[0, 13]","[11, 0]","[8, 12]","[42, 43]","[35, 30]","[12, 8]","[0, 0]","[9, 1]","[1, 9]","[0, 0]","[1, 9]","San Diego, California, USA","[0, 0]","[556, 0]","[1, 1]","[18, 14]","[44, 54]","[36, 30]","[14, 18]","[0, 6]","[12, 0]","[0, 6]","[6, 0]",3 Rnd (5-5-5),"[83, 48]","[80, 119]","[36, 32]","[48, 83]",Welterweight Bout,Josh Koscheck
"[1, 1]","[1, 2]","[1, 0]","[1, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","December 13, 2006",KO/TKO,"[3, 3]","[7, 6]","[3, 4]","[3, 3]",1,1:45,bc0155d267fb5892,Diego Sanchez,82e7929bf6c2b689,Joe Riggs,d512d9f204059f57,"82e7929bf6c2b689,d512d9f204059f57","Diego Sanchez,Joe Riggs","W,L","[0, 3]","[3, 0]","[0, 0]","[3, 0]","[2, 5]","[9, 4]","[2, 4]","[5, 2]","[2, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","San Diego, California, USA","[0, 0]","[4, 0]","[0, 0]","[3, 6]","[10, 6]","[3, 4]","[6, 3]","[0, 0]","[1, 0]","[0, 1]","[0, 0]",3 Rnd (5-5-5),"[3, 6]","[10, 6]","[3, 4]","[6, 3]",Welterweight Bout,Diego Sanchez
"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 1]","[1, 5]","[1, 0]","[1, 4]","September 23, 2006",KO/TKO,"[5, 3]","[25, 13]","[8, 22]","[3, 5]",2,0:17,9a6b4829863eb9dc,Eddie Sanchez,7f0b4a75ef3039a3,Mario Neto,1209b5134401ca53,"7f0b4a75ef3039a3,1209b5134401ca53","Eddie Sanchez,Mario Neto","W,L","[1, 6]","[8, 2]","[1, 2]","[6, 1]","[4, 8]","[32, 13]","[9, 24]","[8, 4]","[1, 0]","[6, 2]","[2, 7]","[1, 0]","[2, 6]","Anaheim, California, USA","[0, 0]","[61, 119]","[0, 0]","[10, 10]","[34, 20]","[10, 24]","[10, 10]","[1, 0]","[0, 1]","[0, 0]","[0, 1]",3 Rnd (5-5-5),"[12, 23]","[47, 22]","[10, 24]","[23, 12]",Heavyweight Bout,Eddie Sanchez
"[7, 13]","[18, 11]","[4, 5]","[13, 7]","[7, 9]","[16, 11]","[4, 7]","[9, 7]","September 23, 2006",Decision - Unanimous,"[27, 27]","[90, 64]","[37, 63]","[27, 27]",3,5:00,67a3b8dc3c0c3e45,Roger Huerta,daf1b84aebd6602b,Jason Dent,fa8b9e6b0c2269f8,"daf1b84aebd6602b,fa8b9e6b0c2269f8","Roger Huerta,Jason Dent","W,L","[4, 35]","[68, 5]","[1, 33]","[35, 4]","[27, 56]","[152, 64]","[37, 96]","[56, 27]","[0, 0]","[4, 2]","[4, 5]","[1, 2]","[2, 4]","Anaheim, California, USA","[1, 1]","[650, 15]","[0, 3]","[38, 71]","[174, 80]","[42, 103]","[71, 38]","[0, 6]","[9, 0]","[0, 3]","[6, 0]",3 Rnd (5-5-5),"[85, 122]","[239, 139]","[54, 117]","[122, 85]",Lightweight Bout,Roger Huerta
"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","September 23, 2006",KO/TKO,"[0, 3]","[4, 1]","[1, 1]","[3, 0]",1,0:48,cd9f95344fe14e37,Joe Lauzon,3bad7ef643840f67,Jens Pulver,44260175069b6276,"3bad7ef643840f67,44260175069b6276","Joe Lauzon,Jens Pulver","W,L","[0, 5]","[6, 0]","[0, 1]","[5, 0]","[0, 9]","[11, 1]","[1, 2]","[9, 0]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Anaheim, California, USA","[0, 0]","[0, 31]","[0, 0]","[0, 9]","[11, 1]","[1, 2]","[9, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]",3 Rnd (5-5-5),"[0, 9]","[11, 1]","[1, 2]","[9, 0]",Lightweight Bout,Joe Lauzon
"[5, 7]","[9, 6]","[1, 2]","[7, 5]","[5, 5]","[7, 7]","[2, 2]","[5, 5]","September 23, 2006",KO/TKO,"[1, 0]","[6, 11]","[10, 6]","[0, 1]",2,2:22,87c07416af211de1,Rashad Evans,ee779c43a8926d52,Jason Lambert,5be86bb2f78fef2f,"ee779c43a8926d52,5be86bb2f78fef2f","Rashad Evans,Jason Lambert","W,L","[0, 20]","[31, 0]","[0, 11]","[20, 0]","[1, 18]","[35, 12]","[11, 17]","[18, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Anaheim, California, USA","[0, 0]","[323, 31]","[0, 3]","[6, 25]","[44, 18]","[12, 19]","[25, 6]","[0, 8]","[8, 2]","[2, 0]","[8, 0]",3 Rnd (5-5-5),"[13, 42]","[61, 27]","[14, 19]","[42, 13]",Light Heavyweight Bout,Rashad Evans
"[2, 4]","[5, 2]","[0, 1]","[4, 2]","[3, 1]","[3, 5]","[2, 2]","[1, 3]","September 23, 2006",KO/TKO,"[0, 10]","[21, 13]","[13, 11]","[10, 0]",2,1:01,28a8c644c87ce45e,Melvin Guillard,ccd1299e0345e0ce,Gabe Ruediger,ccba80d4820ef557,"ccd1299e0345e0ce,ccba80d4820ef557","Melvin Guillard,Gabe Ruediger","W,L","[4, 9]","[16, 5]","[1, 7]","[9, 4]","[5, 15]","[34, 20]","[15, 19]","[15, 5]","[2, 0]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","Anaheim, California, USA","[0, 0]","[72, 128]","[0, 0]","[7, 20]","[40, 23]","[16, 20]","[20, 7]","[2, 3]","[3, 12]","[10, 0]","[3, 2]",3 Rnd (5-5-5),"[26, 25]","[45, 43]","[17, 20]","[25, 26]",Lightweight Bout,Melvin Guillard
"[4, 9]","[13, 8]","[4, 4]","[9, 4]","[19, 13]","[18, 22]","[3, 5]","[13, 19]","September 23, 2006",Decision - Unanimous,"[12, 17]","[72, 40]","[28, 55]","[17, 12]",3,5:00,07c3ec83596e9798,Mike Swick,9fe85152f351e737,David Loiseau,22e47b53e4ceb27c,"9fe85152f351e737,22e47b53e4ceb27c","Mike Swick,David Loiseau","W,L","[5, 2]","[3, 6]","[1, 1]","[2, 5]","[21, 12]","[66, 47]","[26, 54]","[12, 21]","[0, 0]","[11, 11]","[14, 13]","[2, 3]","[11, 11]","Anaheim, California, USA","[0, 0]","[209, 162]","[0, 0]","[36, 32]","[93, 68]","[32, 61]","[32, 36]","[1, 3]","[7, 1]","[0, 4]","[3, 1]",3 Rnd (5-5-5),"[44, 63]","[125, 76]","[32, 62]","[63, 44]",Middleweight Bout,Mike Swick
"[7, 5]","[8, 9]","[2, 3]","[5, 7]","[7, 4]","[7, 10]","[3, 3]","[4, 7]","September 23, 2006",KO/TKO,"[8, 20]","[58, 25]","[17, 38]","[20, 8]",3,3:53,b4a2fc934d4660ff,Matt Hughes,621a6c59f88a44fe,BJ Penn,73c7cfa551289285,"621a6c59f88a44fe,73c7cfa551289285","Matt Hughes,BJ Penn","W,L","[2, 11]","[23, 2]","[0, 12]","[11, 2]","[10, 28]","[78, 28]","[18, 50]","[28, 10]","[0, 0]","[0, 2]","[2, 0]","[0, 0]","[2, 0]","Anaheim, California, USA","[0, 1]","[419, 118]","[0, 2]","[17, 35]","[88, 37]","[20, 53]","[35, 17]","[0, 1]","[9, 1]","[1, 8]","[1, 0]",5 Rnd (5-5-5-5-5),"[49, 77]","[133, 70]","[21, 56]","[77, 49]",UFC Welterweight Title Bout,Matt Hughes
"[3, 6]","[8, 6]","[3, 2]","[6, 3]","[0, 5]","[9, 5]","[5, 4]","[5, 0]","February 03, 2007",Decision - Unanimous,"[11, 35]","[53, 41]","[30, 18]","[35, 11]",3,5:00,77df989840c76a08,Lyoto Machida,f7a7f7118d4b01b6,Sam Hoger,84a067c46306a737,"f7a7f7118d4b01b6,84a067c46306a737","Lyoto Machida,Sam Hoger","W,L","[0, 22]","[33, 1]","[1, 11]","[22, 0]","[6, 42]","[69, 37]","[31, 27]","[42, 6]","[1, 0]","[2, 14]","[18, 4]","[2, 4]","[14, 2]","Las Vegas, Nevada, USA","[1, 0]","[467, 25]","[0, 0]","[11, 62]","[95, 47]","[36, 33]","[62, 11]","[1, 4]","[4, 7]","[6, 0]","[4, 1]",3 Rnd (5-5-5),"[40, 84]","[117, 78]","[38, 33]","[84, 40]",Light Heavyweight Bout,Lyoto Machida
"[10, 11]","[12, 13]","[3, 1]","[11, 10]","[4, 24]","[31, 5]","[1, 7]","[24, 4]","February 03, 2007",Decision - Unanimous,"[33, 13]","[46, 109]","[76, 33]","[13, 33]",3,5:00,063599b1d4107289,Frankie Edgar,f2688492b9a525a3,Tyson Griffin,20205040232ed0f3,"f2688492b9a525a3,20205040232ed0f3","Frankie Edgar,Tyson Griffin","W,L","[1, 18]","[23, 1]","[0, 5]","[18, 1]","[18, 43]","[86, 91]","[73, 43]","[43, 18]","[0, 0]","[10, 1]","[2, 11]","[1, 1]","[1, 10]","Las Vegas, Nevada, USA","[1, 0]","[302, 99]","[0, 4]","[38, 55]","[100, 115]","[77, 45]","[55, 38]","[3, 8]","[15, 6]","[3, 7]","[8, 3]",3 Rnd (5-5-5),"[42, 92]","[141, 119]","[77, 49]","[92, 42]",Lightweight Bout,Frankie Edgar
"[0, 0]","[0, 1]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","February 03, 2007",KO/TKO,"[1, 1]","[1, 2]","[1, 0]","[1, 1]",1,0:14,c742bd1673635ded,Terry Martin,6a92caba39b64752,Jorge Rivera,cb46dface0e28a2c,"6a92caba39b64752,cb46dface0e28a2c","Terry Martin,Jorge Rivera","W,L","[0, 3]","[3, 0]","[0, 0]","[3, 0]","[0, 4]","[4, 0]","[0, 0]","[4, 0]","[1, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","Las Vegas, Nevada, USA","[0, 0]","[5, 0]","[0, 0]","[1, 4]","[4, 2]","[1, 0]","[4, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[1, 4]","[4, 2]","[1, 0]","[4, 1]",Middleweight Bout,Terry Martin
"[2, 10]","[12, 5]","[3, 2]","[10, 2]","[15, 19]","[32, 32]","[17, 13]","[19, 15]","February 03, 2007",Decision - Unanimous,"[19, 28]","[47, 58]","[39, 19]","[28, 19]",3,5:00,f0b7729fba7e4533,Patrick Cote,9fa3bd637edd9aa2,Scott Smith,3410cf010558dc8b,"9fa3bd637edd9aa2,3410cf010558dc8b","Patrick Cote,Scott Smith","W,L","[0, 3]","[7, 0]","[0, 4]","[3, 0]","[28, 24]","[56, 76]","[48, 32]","[24, 28]","[0, 0]","[4, 16]","[18, 9]","[5, 2]","[16, 4]","Las Vegas, Nevada, USA","[0, 0]","[147, 172]","[0, 0]","[34, 50]","[86, 90]","[56, 36]","[50, 34]","[0, 1]","[3, 3]","[3, 2]","[1, 0]",3 Rnd (5-5-5),"[35, 58]","[94, 91]","[56, 36]","[58, 35]",Middleweight Bout,Patrick Cote
"[5, 12]","[13, 5]","[0, 1]","[12, 5]","[10, 31]","[39, 13]","[3, 8]","[31, 10]","February 03, 2007",KO/TKO,"[5, 13]","[34, 41]","[36, 21]","[13, 5]",2,3:49,c1df212ba092c404,Quinton Jackson,ffc088e64fab57e9,Marvin Eastman,05866d8c3a321856,"ffc088e64fab57e9,05866d8c3a321856","Quinton Jackson,Marvin Eastman","W,L","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[9, 31]","[59, 47]","[38, 28]","[31, 9]","[1, 0]","[1, 2]","[2, 2]","[1, 0]","[2, 1]","Las Vegas, Nevada, USA","[0, 0]","[61, 31]","[0, 0]","[15, 45]","[74, 54]","[39, 29]","[45, 15]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3 Rnd (5-5-5),"[25, 55]","[84, 64]","[39, 29]","[55, 25]",Light Heavyweight Bout,Quinton Jackson
"[1, 0]","[0, 1]","[0, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","February 03, 2007",KO/TKO,"[1, 0]","[1, 2]","[1, 1]","[0, 1]",1,0:19,5d06b45564f62c80,Roger Huerta,daf1b84aebd6602b,John Halverson,88c8f47241d90040,"daf1b84aebd6602b,88c8f47241d90040","Roger Huerta,John Halverson","W,L","[0, 13]","[17, 0]","[0, 4]","[13, 0]","[0, 13]","[18, 1]","[1, 5]","[13, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Las Vegas, Nevada, USA","[0, 0]","[12, 0]","[0, 0]","[1, 13]","[18, 2]","[1, 5]","[13, 1]","[0, 1]","[1, 0]","[0, 0]","[1, 0]",3 Rnd (5-5-5),"[1, 13]","[18, 2]","[1, 5]","[13, 1]",Lightweight Bout,Roger Huerta
